time_first,time_last,initiator,src_ip,dst_ip,src_port,dst_port,l4_proto,duration,pkts_aggr,bytes_aggr,mean_Bpp,mean_pps,mean_Bps,pkts_ab,pkts_ba,bytes_ab,bytes_ba,mean_Bpp_ab,mean_Bpp_ba,mean_pps_ab,mean_pps_ba,mean_Bps_ab,mean_Bps_ba,mean_pkts_asm,mean_bytes_asm,tcp_flags_aggr,tcp_flags_ab,tcp_flags_ba,dga,p_type,p_name,doh_method,doh_server,file_name
1753211708.930544,1753211709.080302,A,10.0.2.100,104.16.249.249,60126,443,6,0.14975810050964355,25,5245,209.8,166.93587802544374,35023.1472097381,13,12,970,4275,74.61538461538461,356.25,86.80665657323074,80.12922145221299,6477.112067387217,28546.03514235088,0.48,0.8150619637750238,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211712.113037,1753211712.737523,A,10.0.2.100,104.16.248.249,35490,443,6,0.624485969543457,25,5274,210.96,40.03292502836653,8445.345863984203,13,12,971,4303,74.6923076923077,358.5833333333333,20.817121014750597,19.215804013615934,1554.878808101756,6890.467055882447,0.48,0.8158892681076981,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211715.76951,1753211720.87758,A,10.0.2.100,104.16.249.249,41464,443,6,5.108069896697998,25,4840,193.6,4.894216505565186,947.5203154774201,13,12,969,3871,74.53846153846153,322.5833333333333,2.544992582893897,2.3492239226712894,189.69983175570664,757.8204837217135,0.48,0.7997933884297521,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211723.8007,1753211724.118393,A,10.0.2.100,104.16.248.249,48514,443,6,0.31769299507141113,25,5226,209.04,78.69232368305914,16449.843342706685,13,12,966,4260,74.3076923076923,355.0,40.920008315190756,37.772315367868394,3040.6713871134057,13409.17195559328,0.48,0.8151549942594719,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211727.142598,1753211727.266484,A,10.0.2.100,104.16.249.249,39224,443,6,0.1238861083984375,25,5244,209.76,201.798251016135,42329.201133144474,13,12,969,4275,74.53846153846153,356.25,104.93509052839019,96.86316048774479,7821.700209385393,34507.500923759086,0.48,0.8152173913043478,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211730.284223,1753211730.412887,A,10.0.2.100,104.16.248.249,47340,443,6,0.1286640167236328,28,5246,187.35714285714286,217.6210623063581,40772.86045925553,14,14,969,4277,69.21428571428571,305.5,108.81053115317906,108.81053115317906,7531.243191959322,33241.617267296206,0.5,0.8152878383530309,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211733.445241,1753211733.572954,A,10.0.2.100,104.16.248.249,47356,443,6,0.12771296501159668,25,5223,208.92,195.751464995977,40896.39606695951,13,12,967,4256,74.38461538461539,354.6666666666667,101.79076179790803,93.96070319806896,7571.66666604439,33324.72940091512,0.48,0.8148573616695386,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211736.604275,1753211736.725164,A,10.0.2.100,104.16.248.249,41654,443,6,0.12088894844055176,25,5241,209.64,206.80136871480835,43353.83893737242,13,12,966,4275,74.3076923076923,356.25,107.53671173170034,99.26465698310801,7990.804887140194,35363.03405023223,0.48,0.815684029765312,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211739.756633,1753211739.907495,A,10.0.2.100,104.16.248.249,41662,443,6,0.1508619785308838,25,5248,209.92,165.71438505217608,34786.76371015281,13,12,968,4280,74.46153846153847,356.6666666666667,86.17148022713157,79.54290482504453,6416.460989220259,28370.30272093255,0.48,0.8155487804878049,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211742.930641,1753211743.058949,A,10.0.2.100,104.16.249.249,42654,443,6,0.12830805778503418,25,5251,210.04,194.8435696991432,40924.943379608034,13,12,967,4284,74.38461538461539,357.0,101.31865624355446,93.52491345558873,7536.549275962859,33388.39410364518,0.48,0.8158446010283755,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211746.094957,1753211746.220032,A,10.0.2.100,104.16.249.249,34058,443,6,0.1250748634338379,25,5231,209.24,199.88029020095235,41822.95192164727,13,12,968,4263,74.46153846153847,355.25,103.93775090449522,95.94253929645713,7739.364836580875,34083.58708506639,0.48,0.8149493404702733,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211749.251463,1753211749.4162,A,10.0.2.100,104.16.248.249,60668,443,6,0.16473698616027832,25,5249,209.96,151.75705579363114,31862.911434430796,13,12,972,4277,74.76923076923077,356.4166666666667,78.9136690126882,72.84338678094295,5900.314329256379,25962.597105174416,0.48,0.8148218708325395,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211752.455353,1753211753.699731,A,10.0.2.100,104.16.248.249,60680,443,6,1.2443780899047852,25,5251,210.04,20.090356944417834,4219.778572605522,13,12,968,4283,74.46153846153847,356.9166666666667,10.446985611097274,9.64337133332056,777.8986208878586,3441.879951717663,0.48,0.8156541611121692,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211756.733984,1753211756.8921,A,10.0.2.100,104.16.249.249,59596,443,6,0.15811610221862793,25,5234,209.36,158.11166382935733,33102.25793931425,13,12,970,4264,74.61538461538461,355.3333333333333,82.21806519126581,75.89359863809152,6134.732556579064,26967.525382735188,0.48,0.8146732900267482,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211759.923468,1753211760.39194,A,10.0.2.100,104.16.249.249,59604,443,6,0.4684720039367676,25,5249,209.96,53.36498187706943,11204.511594909498,13,12,968,4281,74.46153846153847,356.75,27.7497905760761,25.615191300993327,2066.2920982801284,9138.219496629368,0.48,0.815583920746809,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211763.430864,1753211763.770138,A,10.0.2.100,104.16.248.249,41856,443,6,0.33927392959594727,29,5261,181.41379310344828,85.47665314142196,15506.643868173136,15,14,967,4294,64.46666666666667,306.7142857142857,44.21206196970102,41.26459117172095,2850.2042616467256,12656.43960652641,0.4827586206896552,0.816194639802319,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211766.809275,1753211766.988214,A,10.0.2.100,104.16.248.249,54790,443,6,0.1789391040802002,25,5270,210.8,139.712334699044,29451.360154558475,13,12,969,4301,74.53846153846153,358.4166666666667,72.65041404350288,67.06192065554112,5415.250092934945,24036.11006162353,0.48,0.8161290322580645,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211770.012573,1753211770.137123,A,10.0.2.100,104.16.248.249,54794,443,6,0.12455010414123535,25,5235,209.4,200.72243353286078,42031.27758178105,13,12,971,4264,74.6923076923077,355.3333333333333,104.3756654370876,96.34676809577317,7796.059318416313,34235.21826336473,0.48,0.8145176695319962,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211773.168663,1753211773.534489,A,10.0.2.100,104.16.248.249,54802,443,6,0.365825891494751,25,5228,209.12,68.33851999335239,14290.95130100985,13,12,968,4260,74.46153846153847,355.0,35.53603039654324,32.802489596809146,2646.0674941426046,11644.883806867247,0.48,0.8148431522570773,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211776.570261,1753211776.986536,A,10.0.2.100,104.16.249.249,33720,443,6,0.4162750244140625,25,5245,209.8,60.05644954363843,12599.843114255342,13,12,969,4276,74.53846153846153,356.3333333333333,31.229353762691982,28.827095780946447,2327.7879843114256,10272.055129943918,0.48,0.815252621544328,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211780.026484,1753211780.614652,A,10.0.2.100,104.16.249.249,33724,443,6,0.5881679058074951,25,5233,209.32,42.50486936324335,8897.119255114098,13,12,972,4261,74.76923076923077,355.0833333333333,22.102532068886543,20.40233729435681,1652.5893208429015,7244.529934271197,0.48,0.8142556850754825,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211783.647171,1753211783.771274,A,10.0.2.100,104.16.249.249,33738,443,6,0.12410306930541992,25,5230,209.2,201.44546093759004,42142.39042814384,13,12,969,4261,74.53846153846153,355.0833333333333,104.75163968754683,96.69382125004323,7808.0260659409905,34334.36436220285,0.48,0.8147227533460804,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211786.802179,1753211786.931219,A,10.0.2.100,104.16.248.249,41276,443,6,0.12904000282287598,25,5242,209.68,193.73837145924213,40623.06172757389,13,12,971,4271,74.6923076923077,355.9166666666667,100.74395315880591,92.99441830043622,7524.798347476964,33098.26338009693,0.48,0.8147653567340709,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211789.961122,1753211790.192946,A,10.0.2.100,104.16.248.249,41282,443,6,0.23182392120361328,25,5250,210.0,107.84046732624391,22646.49813851122,13,12,970,4280,74.61538461538461,356.6666666666667,56.07704300964683,51.763424316597074,4184.210132258264,18462.28800625296,0.48,0.8152380952380952,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211793.230907,1753211793.356697,A,10.0.2.100,104.16.248.249,41286,443,6,0.12579011917114258,25,5247,209.88,198.74375002369212,41712.3382549725,13,12,970,4277,74.61538461538461,356.4166666666667,103.34675001231989,95.39700001137221,7711.257500919253,34001.08075405325,0.48,0.8151324566418906,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211796.384671,1753211796.509505,A,10.0.2.100,104.16.249.249,56986,443,6,0.12483406066894531,25,5236,209.44,200.26585585723234,41943.68085073874,13,12,971,4265,74.6923076923077,355.4166666666667,104.13824504576083,96.12761081147153,7778.325841494904,34165.35500924384,0.48,0.8145530939648586,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211799.540382,1753211800.242277,A,10.0.2.100,104.16.248.249,39282,443,6,0.701894998550415,25,5229,209.16,35.61786314424682,7449.832255250664,13,12,966,4263,74.3076923076923,355.25,18.521288835008345,17.09657430923847,1376.2742318936969,6073.558023356967,0.48,0.8152610441767069,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211803.275033,1753211803.408327,A,10.0.2.100,104.16.248.249,39296,443,6,0.13329410552978516,28,5263,187.96428571428572,210.06180197325588,39484.11656375878,14,14,969,4294,69.21428571428571,306.7142857142857,105.03090098662794,105.03090098662794,7269.638789717319,32214.477774041454,0.5,0.8158844765342961,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211806.439442,1753211806.654654,A,10.0.2.100,104.16.249.249,46414,443,6,0.21521210670471191,25,5252,210.08,116.16446854591682,24403.831552126205,13,12,971,4281,74.6923076923077,356.75,60.40552364387674,55.75894490204007,4511.827958323409,19892.003593802794,0.48,0.8151180502665651,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211809.695677,1753211809.85865,A,10.0.2.100,104.16.249.249,46422,443,6,0.16297292709350586,25,5238,209.52,153.3997115094842,32140.30755546713,13,12,970,4268,74.61538461538461,355.6666666666667,79.76784998493179,73.63186152455242,5951.908806567987,26188.39874889914,0.48,0.8148148148148148,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211812.88598,1753211813.039415,A,10.0.2.100,104.16.248.249,35408,443,6,0.15343499183654785,25,5237,209.48,162.9354536456205,34131.71882968458,13,12,969,4268,74.53846153846153,355.6666666666667,84.72643589572266,78.20901774989784,6315.37818330425,27816.34064638033,0.48,0.8149704029024251,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211816.061223,1753211816.37843,A,10.0.2.100,104.16.249.249,60362,443,6,0.31720685958862305,25,5242,209.68,78.81292363103944,16525.49382695635,13,12,969,4273,74.53846153846153,356.0833333333333,40.98272028814051,37.83020334289893,3054.788919939089,13470.704907017262,0.48,0.8151468904998093,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211819.41733,1753211820.038925,A,10.0.2.100,104.16.249.249,60374,443,6,0.6215949058532715,25,5253,210.12,40.219119823194454,8450.841457249619,13,12,970,4283,74.61538461538461,356.9166666666667,20.913942308061113,19.305177515133337,1560.5018491399446,6890.3396081096735,0.48,0.8153436131734247,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211823.074535,1753211823.227331,A,10.0.2.100,104.16.248.249,47210,443,6,0.15279603004455566,25,5230,209.2,163.61681643632983,34228.6379984802,13,12,968,4262,74.46153846153847,355.1666666666667,85.08074454689151,78.53607188943832,6335.243132414691,27893.394866065508,0.48,0.8149139579349904,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211826.260971,1753211826.574902,A,10.0.2.100,104.16.249.249,43524,443,6,0.3139309883117676,25,5248,209.92,79.63533684407187,16717.049910307567,13,12,966,4282,74.3076923076923,356.8333333333333,41.410375158917375,38.2249616851545,3077.109415654937,13639.94049465263,0.48,0.8159298780487805,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211829.611693,1753211829.750999,A,10.0.2.100,104.16.248.249,46132,443,6,0.13930606842041016,25,5257,210.28,179.46095445427972,37737.04950264594,13,12,969,4288,74.53846153846153,357.3333333333333,93.31969631622545,86.14125813805425,6955.906594647881,30781.142907998055,0.48,0.8156743389766026,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211832.781625,1753211832.922267,A,10.0.2.100,104.16.248.249,46142,443,6,0.1406419277191162,25,5249,209.96,177.7563803727782,37321.72962306851,13,12,967,4282,74.38461538461539,356.8333333333333,92.43331779384467,85.32306257893354,6875.616792819061,30446.11283024945,0.48,0.8157744332253762,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211835.952217,1753211836.436975,A,10.0.2.100,104.16.248.249,36000,443,6,0.4847579002380371,25,5186,207.44,51.5721352611766,10698.123738578473,13,12,969,4217,74.53846153846153,351.4166666666667,26.81751033581183,24.754624925364766,1998.9359627232047,8699.187775855267,0.48,0.8131507905900501,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211839.47031,1753211839.599005,A,10.0.2.100,104.16.248.249,36012,443,6,0.12869501113891602,25,5234,209.36,194.25772435743053,40669.797171471655,13,12,967,4267,74.38461538461539,355.5833333333333,101.01401666586388,93.24370769156666,7513.888778145413,33155.908393326245,0.48,0.815246465418418,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211842.622256,1753211842.751674,A,10.0.2.100,104.16.249.249,39280,443,6,0.12941789627075195,28,5209,186.03571428571428,216.3533854809531,40249.4566060816,14,14,971,4238,69.35714285714286,302.7142857142857,108.17669274047655,108.17669274047655,7502.82633221448,32746.630273867115,0.5,0.813591860241889,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211845.768094,1753211845.905336,A,10.0.2.100,104.16.248.249,49734,443,6,0.13724184036254883,25,5533,221.32,182.1601920664867,40315.69370815483,13,12,971,4562,74.6923076923077,380.1666666666667,94.72329987457307,87.43689219191361,7075.101859862343,33240.59184829249,0.48,0.8245075004518344,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211848.921051,1753211849.044727,A,10.0.2.100,104.16.249.249,43208,443,6,0.12367606163024902,25,5226,209.04,202.14097757043578,42255.54995132389,13,12,971,4255,74.6923076923077,354.5833333333333,105.1133083366266,97.02766923380916,7851.155568835726,34404.39438248817,0.48,0.8141982395713739,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211852.077183,1753211853.308865,A,10.0.2.100,104.16.249.249,43222,443,6,1.2316820621490479,25,5253,210.12,20.297445881756058,4264.899328674583,13,12,970,4283,74.61538461538461,356.9166666666667,10.55467185851315,9.742774023242907,787.540900212135,3477.3584284624476,0.48,0.8153436131734247,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211856.333301,1753211856.479544,A,10.0.2.100,104.16.248.249,58536,443,6,0.14624285697937012,25,5196,207.84,170.94852026534636,35529.94045194959,13,12,970,4226,74.61538461538461,352.1666666666667,88.8932305379801,82.05528972736624,6632.802586295438,28897.137865654146,0.48,0.8133179368745188,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211859.50347,1753211859.738802,A,10.0.2.100,104.16.249.249,34230,443,6,0.23533201217651367,25,5241,209.64,106.23289100697632,22270.663270702516,13,12,968,4273,74.46153846153847,356.0833333333333,55.241103323627684,50.99178768334863,4113.337539790123,18157.32573091239,0.48,0.8153024232016791,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211862.780397,1753211862.904883,A,10.0.2.100,104.16.249.249,34232,443,6,0.12448596954345703,25,5245,209.8,200.8258448055281,42133.262240199794,13,12,969,4276,74.53846153846153,356.3333333333333,104.42943929887461,96.3964055066535,7784.009744662269,34349.25249553753,0.48,0.815252621544328,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211865.928632,1753211866.639399,A,10.0.2.100,104.16.248.249,57674,443,6,0.7107670307159424,25,5179,207.16,35.1732690454395,7286.494415453246,13,12,969,4210,74.53846153846153,350.8333333333333,18.290099903628537,16.88316914181096,1363.3159082012348,5923.1785072520115,0.48,0.8128982429040356,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211869.67282,1753211869.803357,A,10.0.2.100,104.16.248.249,57690,443,6,0.13053679466247559,27,5256,194.66666666666666,206.83823338709178,40264.5094326872,14,13,968,4288,69.14285714285714,329.84615384615387,107.2494543488624,99.58877903822938,7415.533700692771,32848.975731994426,0.48148148148148145,0.8158295281582952,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211872.828734,1753211872.981252,A,10.0.2.100,104.16.248.249,57696,443,6,0.15251803398132324,25,5240,209.6,163.9150423553283,34356.59287767681,13,12,972,4268,74.76923076923077,355.6666666666667,85.23582202477071,78.67922033055758,6373.016846775165,27983.576030901648,0.48,0.8145038167938932,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211875.99684,1753211876.390107,A,10.0.2.100,104.16.249.249,40238,443,6,0.3932669162750244,25,5243,209.72,63.570056278308144,13331.912202686784,13,12,969,4274,74.53846153846153,356.1666666666667,33.05642926472024,30.51362701358791,2463.975381347224,10867.936821339561,0.48,0.8151821476254053,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211879.432519,1753211879.567087,A,10.0.2.100,104.16.249.249,40244,443,6,0.1345679759979248,25,5246,209.84,185.77971329809947,38984.01503847319,13,12,970,4276,74.61538461538461,356.3333333333333,96.60545091501172,89.17426238308774,7208.252875966259,31775.762162506933,0.48,0.8150972169271826,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211882.597394,1753211882.717423,A,10.0.2.100,104.16.249.249,40252,443,6,0.12002897262573242,25,5234,209.36,208.2830457772357,43606.13846392207,13,12,968,4266,74.46153846153847,355.5,108.30718380416258,99.97586197307315,8064.719532494567,35541.418931427506,0.48,0.815055406954528,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211885.738338,1753211885.88553,A,10.0.2.100,104.16.248.249,60860,443,6,0.14719200134277344,25,5227,209.08,169.8461857433492,35511.440515219445,13,12,968,4259,74.46153846153847,354.9166666666667,88.32001658654157,81.52616915680761,6576.44431198248,28934.996203236966,0.48,0.8148077290989095,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211888.9228,1753211889.198833,A,10.0.2.100,104.16.248.249,60868,443,6,0.2760329246520996,25,5243,209.72,90.56890597927388,18994.110961973318,13,12,970,4273,74.61538461538461,356.0833333333333,47.095831109222416,43.47307487005146,3514.0735519958266,15480.03740997749,0.48,0.8149914171275987,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211892.238322,1753211892.365534,A,10.0.2.100,104.16.248.249,60880,443,6,0.1272120475769043,25,5234,209.36,196.52226716095103,41143.90185281671,13,12,971,4263,74.6923076923077,355.25,102.19157892369454,94.3306882372565,7632.924856531338,33510.97699628537,0.48,0.8144822315628583,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211895.396403,1753211895.519678,A,10.0.2.100,104.16.249.249,57236,443,6,0.1232750415802002,25,5235,209.4,202.79855256617793,42466.01690735766,13,12,970,4265,74.61538461538461,355.4166666666667,105.45524733441253,97.34330523176541,7868.583839567704,34597.433067789956,0.48,0.8147086914995224,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
1753211898.551924,1753211898.697421,A,10.0.2.100,104.16.249.249,57252,443,6,0.14549708366394043,25,5242,209.68,171.824749819339,36028.213542119,13,12,971,4271,74.6923076923077,355.9166666666667,89.34886990605628,82.47587991328272,6673.673282983127,29354.540259135876,0.48,0.8147653567340709,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,SYN_PSH_FIN_ACK,qsnatch,qsnatch_1,curl,JSON,cloudflare,qsnatch_7_cloudflare_curl_1
