%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l7BytesSnt	minL7PktSz	maxL7PktSz	avgL7PktSz	stdL7PktSz	varL7PktSz	skewL7PktSz	kurL7PktSz	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
A	189	0x0400000000004000	1750529270.420929000	1750529272.114488000	1.693559000	10.0.2.100	48520	9.9.9.9	443	6	10	1867	0	1460	186.7	519.7442	270134.1	2.079624	6.323143	5.904725	1102.412	0.1111111	-0.3790121	0x1001	61227	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_2_8_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	189	0x0400000000004001	1750529270.465165000	1750529272.114475000	1.649310000	9.9.9.9	443	10.0.2.100	48520	6	8	4146	0	1440	518.25	673.0009	452930.2	1.653519	3.528567	4.850513	2513.779	-0.1111111	0.3790121	0x1001	1	12	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_2_8_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	188	0x0400000000004000	1750529270.420853000	1750529272.130305000	1.709452000	10.0.2.100	48508	9.9.9.9	443	6	10	1867	0	1460	186.7	519.7442	270134.1	2.079624	6.323143	5.849828	1092.163	0.1111111	-0.3815833	0x1001	38448	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_2_8_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	188	0x0400000000004001	1750529270.480952000	1750529272.130288000	1.649336000	9.9.9.9	443	10.0.2.100	48508	6	8	4171	0	1440	521.375	673.2202	453225.3	1.651903	3.524071	4.850437	2528.896	-0.1111111	0.3815833	0x1001	1	15	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_2_8_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	191	0x0400000000004000	1750529272.123950000	1750529272.232075000	0.108125000	10.0.2.100	52030	108.157.254.55	443	6	11	1788	0	1460	162.5455	497.5792	247585.1	2.157989	6.834559	101.7341	16536.42	0.04761905	-0.4724107	0x1001	35128	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_2_9_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	191	0x0400000000004001	1750529272.159118000	1750529272.232068000	0.072950000	108.157.254.55	443	10.0.2.100	52030	6	10	4990	0	1440	499	701.4974	492098.6	1.222382	2.684764	137.0802	68403.02	-0.04761905	0.4724107	0x1001	1	12	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_3_10_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	192	0x0800000000008000	1750529272.259057000	1750529272.259057000	0.000000000	fd00::fccb:a4ff:fea6:2775	37552	2404:6800:4003:c04::54	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	194	0x0800000000008000	1750529272.563380000	1750529272.563380000	0.000000000	fd00::fccb:a4ff:fea6:2775	60792	2606:4700::6812:572a	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	195	0x0800000000008000	1750529272.563624000	1750529272.563624000	0.000000000	fd00::fccb:a4ff:fea6:2775	45150	2606:4700::6812:562a	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	202	0x0400000000004000	1750529272.750951000	1750529272.823097000	0.072146000	10.0.2.100	36722	3.171.198.118	443	6	6	1725	0	1460	287.5	643.6533	414289.6	1.862541	4.461856	83.1647	23909.85	0.09090909	0.09419601	0x1001	2129	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_1_4_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	202	0x0400000000004001	1750529272.788518000	1750529272.823087000	0.034569000	3.171.198.118	443	10.0.2.100	36722	6	5	1428	0	1428	285.6	638.621	407836.8	2.236068	5	144.6383	41308.69	-0.09090909	-0.09419601	0x1001	1	26	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_1_5_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	203	0x0400000000004000	1750529272.751036000	1750529272.824840000	0.073804000	10.0.2.100	36732	3.171.198.118	443	6	6	1757	0	1460	292.8333	643.4278	413999.3	1.862744	4.470642	81.29641	23806.3	0.09090909	0.1032967	0x1001	39096	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_1_4_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	203	0x0400000000004001	1750529272.789436000	1750529272.824832000	0.035396000	3.171.198.118	443	10.0.2.100	36732	6	5	1428	0	1428	285.6	638.621	407836.8	2.236068	5	141.2589	40343.54	-0.09090909	-0.1032967	0x1001	1	24	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_1_5_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	201	0x0400000000004000	1750529272.750800000	1750529272.826827000	0.076027000	10.0.2.100	36718	3.171.198.118	443	6	6	1725	0	1460	287.5	643.6533	414289.6	1.862541	4.461856	78.91933	22689.31	0.09090909	0.09419601	0x1001	62736	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_1_4_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	201	0x0400000000004001	1750529272.788332000	1750529272.826820000	0.038488000	3.171.198.118	443	10.0.2.100	36718	6	5	1428	0	1428	285.6	638.621	407836.8	2.236068	5	129.9106	37102.47	-0.09090909	-0.09419601	0x1001	1	27	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_1_5_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
