%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l7BytesSnt	minL7PktSz	maxL7PktSz	avgL7PktSz	stdL7PktSz	varL7PktSz	skewL7PktSz	kurL7PktSz	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
B	9	0x0400000000004001	1750528511.778144000	1750528513.088300000	1.310156000	104.16.249.249	443	10.0.2.100	57942	6	8	3557	0	1440	444.625	694.6097	482482.7	1.457301	3.141571	6.106143	2714.944	-0.1111111	0.3142435	0x1001	1	14	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_1_8_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	14	0x0800000000008000	1750528513.613512000	1750528513.613512000	0.000000000	fd00::7cb9:edff:fe94:8a17	40322	2606:4700::6810:f9f9	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	15	0x0800000000008000	1750528513.613630000	1750528513.613630000	0.000000000	fd00::7cb9:edff:fe94:8a17	54096	2606:4700::6810:f8f9	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	17	0x0800000000008000	1750528513.616268000	1750528513.616268000	0.000000000	fd00::7cb9:edff:fe94:8a17	54100	2606:4700::6810:f8f9	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	18	0x0800000000008000	1750528513.616419000	1750528513.616419000	0.000000000	fd00::7cb9:edff:fe94:8a17	40326	2606:4700::6810:f9f9	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	20	0x0800000000008000	1750528513.834984000	1750528513.834984000	0.000000000	fd00::7cb9:edff:fe94:8a17	58472	240e:97c:2f:1::5c	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	21	0x0800000000008000	1750528513.835380000	1750528513.835380000	0.000000000	fd00::7cb9:edff:fe94:8a17	44274	240e:97c:2f:2::4c	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	25	0x0800000000008000	1750528514.236804000	1750528514.236804000	0.000000000	fd00::7cb9:edff:fe94:8a17	46770	2600:140e:6:b84::180c	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	26	0x0800000000008000	1750528514.236909000	1750528514.236909000	0.000000000	fd00::7cb9:edff:fe94:8a17	46782	2600:140e:6:b84::180c	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	27	0x0800000000008000	1750528514.237143000	1750528514.237143000	0.000000000	fd00::7cb9:edff:fe94:8a17	33968	2600:140e:6:b88::180c	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	28	0x0800000000008000	1750528514.237276000	1750528514.237276000	0.000000000	fd00::7cb9:edff:fe94:8a17	33980	2600:140e:6:b88::180c	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	24	0x0400000000004000	1750528514.181395000	1750528514.239960000	0.058565000	10.0.2.100	39996	43.175.115.126	443	6	2	0	0	0	0	0	0	0	0	34.15009	0	0.3333333	0	0x1001	46045	0	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0006	0x0000	0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	24	0x0400000000004001	1750528514.239940000	1750528514.239940000	0.000000000	43.175.115.126	443	10.0.2.100	39996	6	1	0	0	0	0	0	0	0	0	0	0	-0.3333333	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0212	0x0000	0_1_0_0_1_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	31	0x0800000000008000	1750528514.275902000	1750528514.275902000	0.000000000	fd00::7cb9:edff:fe94:8a17	46798	2600:140e:6:b84::180c	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	32	0x0800000000008000	1750528514.276177000	1750528514.276177000	0.000000000	fd00::7cb9:edff:fe94:8a17	46802	2600:140e:6:b84::180c	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	33	0x0800000000008000	1750528514.276449000	1750528514.276449000	0.000000000	fd00::7cb9:edff:fe94:8a17	46808	2600:140e:6:b84::180c	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	34	0x0800000000008000	1750528514.277639000	1750528514.277639000	0.000000000	fd00::7cb9:edff:fe94:8a17	46816	2600:140e:6:b84::180c	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	35	0x0800000000008000	1750528514.277694000	1750528514.277694000	0.000000000	fd00::7cb9:edff:fe94:8a17	33994	2600:140e:6:b88::180c	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	36	0x0800000000008000	1750528514.277722000	1750528514.277722000	0.000000000	fd00::7cb9:edff:fe94:8a17	33998	2600:140e:6:b88::180c	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	37	0x0800000000008000	1750528514.277744000	1750528514.277744000	0.000000000	fd00::7cb9:edff:fe94:8a17	34000	2600:140e:6:b88::180c	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	38	0x0800000000008000	1750528514.278074000	1750528514.278074000	0.000000000	fd00::7cb9:edff:fe94:8a17	34006	2600:140e:6:b88::180c	443	6	1	0	0	0	0	0	0	0	0	0	0	1	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	42	0x0400000000004000	1750528514.278483000	1750528514.307100000	0.028617000	10.0.2.100	42438	23.7.213.108	443	6	2	0	0	0	0	0	0	0	0	69.88853	0	0.3333333	0	0x1001	20524	0	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0006	0x0000	0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	42	0x0400000000004001	1750528514.307095000	1750528514.307095000	0.000000000	23.7.213.108	443	10.0.2.100	42438	6	1	0	0	0	0	0	0	0	0	0	0	-0.3333333	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0212	0x0000	0_1_0_0_1_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	41	0x0400000000004000	1750528514.278459000	1750528514.307262000	0.028803000	10.0.2.100	42430	23.7.213.108	443	6	2	0	0	0	0	0	0	0	0	69.43721	0	0.3333333	0	0x1001	29272	0	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0006	0x0000	0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	41	0x0400000000004001	1750528514.307259000	1750528514.307259000	0.000000000	23.7.213.108	443	10.0.2.100	42430	6	1	0	0	0	0	0	0	0	0	0	0	-0.3333333	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0212	0x0000	0_1_0_0_1_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	39	0x0400000000004000	1750528514.278104000	1750528514.307327000	0.029223000	10.0.2.100	42416	23.7.213.108	443	6	2	0	0	0	0	0	0	0	0	68.43924	0	0.3333333	0	0x1001	63361	0	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0006	0x0000	0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	39	0x0400000000004001	1750528514.307326000	1750528514.307326000	0.000000000	23.7.213.108	443	10.0.2.100	42416	6	1	0	0	0	0	0	0	0	0	0	0	-0.3333333	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0212	0x0000	0_1_0_0_1_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	40	0x0400000000004000	1750528514.278129000	1750528514.308936000	0.030807000	10.0.2.100	42428	23.7.213.108	443	6	2	0	0	0	0	0	0	0	0	64.92031	0	0.3333333	0	0x1001	63644	0	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0006	0x0000	0_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	40	0x0400000000004001	1750528514.308934000	1750528514.308934000	0.000000000	23.7.213.108	443	10.0.2.100	42428	6	1	0	0	0	0	0	0	0	0	0	0	-0.3333333	0	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0212	0x0000	0_1_0_0_1_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
