%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l3BytesSnt	minL3PktSz	maxL3PktSz	avgL3PktSz	stdL3PktSz	varL3PktSz	skewL3PktSz	kurL3PktSz	minIAT	maxIAT	avgIAT	stdIAT	varIAT	skewIAT	kurIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
A	321	0x0400000000004000	1750529294.081435000	1750529294.652640000	0.571205000	10.0.2.100	48372	57.144.150.128	443	6	42	4080	40	1500	97.14286	271.559	73744.27	3.320687	19.73492	0	0.288967	0.01360012	0.04585652	0.00210282	5.645705	34.63285	73.52876	7142.794	-0.2432432	-0.9068206	0x1001	29095	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_5_41_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	321	0x0400000000004001	1750529294.124742000	1750529294.652637000	0.527895000	57.144.150.128	443	10.0.2.100	48372	6	69	83493	40	1480	1210.043	507.2236	257275.8	0.573927	3.110572	0	0.288981	0.007650652	0.03580952	0.001282322	7.458498	59.15082	130.7078	158162.1	0.2432432	0.9068206	0x1001	1	3580	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_55_69_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	243	0x0400000000004000	1750529289.102148000	1750529294.652906000	5.550758000	10.0.2.100	51260	23.44.1.170	443	6	124	7316	40	1500	59	159.6015	25472.64	5.589011	55.86983	0	5.113777	0.04476418	0.4590409	0.2107186	11.12854	123.8959	22.33929	1318.018	-0.3130194	-0.957321	0x1001	26130	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_5_122_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	243	0x0400000000004001	1750529289.148706000	1750529294.652903000	5.504197000	23.44.1.170	443	10.0.2.100	51260	6	237	335523	40	1480	1415.709	295.1968	87141.16	0.8317033	9.903758	0	5.157468	0.02322446	0.3349747	0.1122081	15.3888	236.8763	43.05805	60957.66	0.3130194	0.957321	0x1001	1	10594	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_132_237_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	269	0x0400000000004000	1750529291.953986000	1750529294.653826000	2.699840000	10.0.2.100	34832	13.35.37.122	443	6	24	3331	40	1500	138.7917	352.4132	124195.1	2.687015	12.15555	0	2.413772	0.1124933	0.4910808	0.2411603	4.881917	23.88879	8.889416	1233.777	-0.1428571	-0.803301	0x1001	2964	1	64	64	0	0x00	0x4044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_5_23_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	269	0x0400000000004001	1750529292.000108000	1750529294.653823000	2.653715000	13.35.37.122	443	10.0.2.100	34832	6	32	30538	40	1480	954.3125	701.8967	492659	0.7903013	1.772414	0	2.456176	0.0829286	0.4335623	0.1879763	5.647432	31.92855	12.05857	11507.64	0.1428571	0.803301	0x1001	1	8740	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_13_32_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	254	0x0400000000004000	1750529290.004829000	1750529294.654056000	4.649227000	10.0.2.100	43426	9.9.9.9	443	6	15	2833	40	1500	188.8667	426.3239	181752	2.459005	9.053639	0	4.450603	0.3099485	1.14861	1.319304	3.847269	14.87255	3.226343	609.3486	0	-0.2774802	0x1001	50801	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_6_13_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	254	0x0400000000004001	1750529290.048720000	1750529294.654053000	4.605333000	9.9.9.9	443	10.0.2.100	43426	6	15	5009	40	1480	333.9333	554.238	307179.7	1.420995	4.195638	0	4.450502	0.3070222	1.149341	1.320985	3.848443	14.87842	3.257094	1087.652	0	0.2774802	0x1001	1	10401	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_5_15_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	255	0x0400000000004000	1750529290.004848000	1750529294.654185000	4.649337000	10.0.2.100	43436	9.9.9.9	443	6	14	2857	40	1500	204.0714	440.6159	194142.3	2.379669	8.514623	0	4.45148	0.3320955	1.189354	1.414563	3.712459	13.86083	3.011182	614.4962	0	-0.2697763	0x1001	43175	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_6_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	255	0x0400000000004001	1750529290.048897000	1750529294.654183000	4.605286000	9.9.9.9	443	10.0.2.100	43436	6	14	4968	40	1480	354.8571	572.2316	327448.9	1.387703	3.958003	0	4.448431	0.328949	1.18933	1.414507	3.713639	13.86649	3.039985	1078.76	0	0.2697763	0x1001	1	10401	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_14_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
