%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l3BytesSnt	minL3PktSz	maxL3PktSz	avgL3PktSz	stdL3PktSz	varL3PktSz	skewL3PktSz	kurL3PktSz	minIAT	maxIAT	avgIAT	stdIAT	varIAT	skewIAT	kurIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
A	197	0x0400000000004000	1736195956.142342000	1736195956.271237000	0.128895000	10.0.2.100	55562	13.35.186.86	443	6	14	2686	40	1500	191.8571	450.0153	202513.8	2.191646	7.868079	0	0.030818	0.009206787	0.01510897	0.000228281	1.057832	2.279265	108.6155	20838.67	0	-0.3700012	0x1001	25692	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_13_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	197	0x0400000000004001	1736195956.172763000	1736195956.271231000	0.098468000	13.35.186.86	443	10.0.2.100	55562	6	14	5841	40	1480	417.2143	644.2812	415098.3	0.9992985	2.790314	0	0.030796	0.007033429	0.0128146	0.000164214	1.772003	3.787498	142.1782	59318.77	0	0.3700012	0x1001	1	62	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_14_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	194	0x0400000000004000	1736195956.123032000	1736195956.404170000	0.281138000	10.0.2.100	55590	184.84.56.159	443	6	15	2741	40	1500	182.7333	436.3315	190385.2	2.240324	8.311166	0	0.082449	0.01874253	0.02727063	0.0007436872	1.554738	3.760741	53.35458	9749.66	0	-0.462865	0x1001	28261	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_13_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	194	0x0400000000004001	1736195956.163196000	1736195956.404162000	0.240966000	184.84.56.159	443	10.0.2.100	55590	6	15	7465	40	1480	497.6667	653.0881	426524.1	0.8540063	2.57039	0	0.084642	0.0160644	0.02630962	0.0006921958	2.003224	5.031862	62.24944	30979.47	0	0.462865	0x1001	1	77	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_7_15_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	193	0x0400000000004000	1736195956.123006000	1736195956.405159000	0.282153000	10.0.2.100	55576	184.84.56.159	443	6	15	2741	40	1500	182.7333	436.3315	190385.2	2.240324	8.311166	0	0.078971	0.0188102	0.0269607	0.0007268792	1.499175	3.440358	53.16264	9714.587	0	-0.462865	0x1001	30942	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_13_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	193	0x0400000000004001	1736195956.162401000	1736195956.405153000	0.242752000	184.84.56.159	443	10.0.2.100	55576	6	15	7465	40	1480	497.6667	653.0881	426524.1	0.8540063	2.57039	0	0.090414	0.01618347	0.02708691	0.0007337005	2.159349	5.817001	61.79146	30751.55	0	0.462865	0x1001	1	85	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_6_15_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	195	0x0400000000004000	1736195956.142289000	1736195956.406210000	0.263921000	10.0.2.100	55548	13.35.186.86	443	6	14	2686	40	1500	191.8571	450.0153	202513.8	2.191646	7.868079	0	0.083189	0.0188515	0.02938489	0.0008634718	1.608909	3.706326	53.04618	10177.29	0	-0.3716224	0x1001	58054	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_13_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	195	0x0400000000004001	1736195956.183492000	1736195956.406204000	0.222712000	13.35.186.86	443	10.0.2.100	55548	6	14	5863	40	1480	418.7857	643.2679	413793.6	0.9976194	2.767048	0	0.101074	0.015908	0.03013143	0.0009079029	2.438395	7.040889	62.86145	26325.48	0	0.3716224	0x1001	1	87	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_5_14_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	208	0x0400000000004000	1736195956.248185000	1736195956.443733000	0.195548000	10.0.2.100	46144	23.7.217.32	443	6	13	2657	40	1500	204.3846	464.1509	215436.1	2.159226	7.48124	0	0.09663	0.01504216	0.03091217	0.0009555624	1.127504	4.295207	66.47984	13587.46	0.04	-0.309332	0x1001	41718	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_11_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	208	0x0400000000004001	1736195956.277300000	1736195956.443728000	0.166428000	23.7.217.32	443	10.0.2.100	46144	6	12	5037	40	1480	419.75	617.6895	381540.3	1.329889	3.431146	0	0.096714	0.013869	0.0348836	0.001216866	1.421542	5.328815	72.10325	30265.34	-0.04	0.309332	0x1001	1	36	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_12_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	209	0x0400000000004000	1736195956.248210000	1736195956.443987000	0.195777000	10.0.2.100	46150	23.7.217.32	443	6	13	2657	40	1500	204.3846	464.1509	215436.1	2.159226	7.48124	0	0.094194	0.01505977	0.03030121	0.0009181631	1.07419	4.14874	66.40208	13571.56	0.04	-0.309332	0x1001	6520	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_11_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	209	0x0400000000004001	1736195956.277477000	1736195956.443985000	0.166508000	23.7.217.32	443	10.0.2.100	46150	6	12	5037	40	1480	419.75	617.6895	381540.3	1.329889	3.431146	0	0.09429	0.01387567	0.03413969	0.001165518	1.396451	5.256765	72.06861	30250.8	-0.04	0.309332	0x1001	1	32	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_12_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	221	0x0800000000008000	1736195956.960293000	1736195956.960293000	0.000000000	fd00::f4ef:b1ff:fe52:fa00	45688	2600:1901:0:92a9::	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	222	0x0800000000008000	1736195956.960316000	1736195956.960316000	0.000000000	fd00::f4ef:b1ff:fe52:fa00	45702	2600:1901:0:92a9::	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	223	0x0800000000008000	1736195956.960334000	1736195956.960334000	0.000000000	fd00::f4ef:b1ff:fe52:fa00	45712	2600:1901:0:92a9::	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	215	0x0400000000004000	1736195956.924138000	1736195957.022805000	0.098667000	10.0.2.100	35744	13.226.120.88	443	6	13	2642	40	1500	203.2308	464.5755	215830.4	2.149938	7.457256	0	0.034049	0.007589771	0.01538371	0.0002366585	1.018308	2.455385	131.7563	26776.94	0.04	-0.3279064	0x1001	36184	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_11_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	215	0x0400000000004001	1736195956.955708000	1736195957.022799000	0.067091000	13.226.120.88	443	10.0.2.100	35744	6	12	5220	40	1480	435	670.4716	449532.2	1.108663	2.657527	0	0.03401	0.005590915	0.01280491	0.0001639656	2.01569	5.099172	178.8615	77804.77	-0.04	0.3279064	0x1001	1	128	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_5_12_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	213	0x0400000000004000	1736195956.900987000	1736195957.029032000	0.128045000	10.0.2.100	35732	13.226.120.88	443	6	14	2682	40	1500	191.5714	449.8029	202322.7	2.195967	7.881546	0	0.033093	0.009146072	0.0160142	0.0002564547	1.05723	2.172993	109.3366	20945.76	-0.03448276	-0.3690154	0x1001	64375	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_13_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	213	0x0400000000004001	1736195956.931346000	1736195957.029025000	0.097679000	13.226.120.88	443	10.0.2.100	35732	6	15	5819	40	1468	387.9333	625.0119	390639.9	1.01339	2.87651	0	0.033049	0.006511932	0.01352751	0.0001829935	1.845659	4.148828	153.5642	59572.68	0.03448276	0.3690154	0x1001	1	188	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_7_15_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	214	0x0400000000004000	1736195956.924077000	1736195957.053520000	0.129443000	10.0.2.100	35734	13.226.120.88	443	6	14	2682	40	1500	191.5714	449.8029	202322.7	2.195967	7.881546	0	0.032762	0.00924593	0.01610622	0.0002594104	1.054884	2.215936	108.1557	20719.54	0	-0.3660324	0x1001	36378	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_13_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	214	0x0400000000004001	1736195956.955462000	1736195957.053514000	0.098052000	13.226.120.88	443	10.0.2.100	35734	6	14	5779	40	1480	412.7857	639.5298	408998.4	1.029533	2.814925	0	0.032725	0.007003713	0.01381927	0.0001909722	1.835728	4.004197	142.7814	58938.11	0	0.3660324	0x1001	1	112	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_5_14_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	218	0x0400000000004000	1736195956.933201000	1736195957.059948000	0.126747000	10.0.2.100	53494	13.226.120.68	443	6	14	2695	40	1500	192.5	450.5039	202953.8	2.181769	7.837173	0	0.031468	0.009053359	0.0155134	0.0002406655	1.065183	2.219576	110.4563	21262.83	0	-0.3664786	0x1001	42490	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_13_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	218	0x0400000000004001	1736195956.963365000	1736195957.059946000	0.096581000	13.226.120.68	443	10.0.2.100	53494	6	14	5813	40	1480	415.2143	642.0058	412171.4	1.016675	2.822736	0	0.031448	0.006898643	0.0133327	0.000177761	1.828571	3.975013	144.9561	60187.82	0	0.3664786	0x1001	1	188	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_14_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	219	0x0400000000004000	1736195956.933254000	1736195957.060072000	0.126818000	10.0.2.100	53506	13.226.120.68	443	6	13	2655	40	1500	204.2308	465.2793	216484.8	2.136387	7.416528	0	0.03114	0.00975523	0.0158112	0.0002499941	1.061452	2.152775	102.5091	20935.51	0.04	-0.3652881	0x1001	2368	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	219	0x0400000000004001	1736195956.963643000	1736195957.060070000	0.096427000	13.226.120.68	443	10.0.2.100	53506	6	12	5711	40	1468	475.9167	672.9596	452874.6	1.053362	2.660306	0	0.031118	0.008035582	0.01393906	0.0001942974	1.769636	3.593635	124.4465	59226.15	-0.04	0.3652881	0x1001	1	187	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_5_12_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	225	0x0400000000004000	1736195956.960442000	1736195957.145323000	0.184881000	10.0.2.100	41834	34.160.144.191	443	6	12	962	40	256	80.16666	76.90453	5914.306	1.523091	4.577805	0	0.072735	0.01540675	0.02345571	0.0005501705	1.819625	4.895601	64.90662	5203.347	0.04347826	-0.6014087	0x1001	45767	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	225	0x0400000000004001	1736195956.991881000	1736195957.145314000	0.153433000	34.160.144.191	443	10.0.2.100	41834	6	11	3865	40	1480	351.3636	547.9261	300223	1.422111	4.600367	0	0.06348	0.01394845	0.021433	0.0004593735	1.868613	4.444759	71.69254	25190.15	-0.04347826	0.6014087	0x1001	1	73	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_11_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	224	0x0400000000004000	1736195956.960387000	1736195957.171246000	0.210859000	10.0.2.100	41832	34.160.144.191	443	6	12	962	40	256	80.16666	76.90453	5914.306	1.523091	4.577805	0	0.07614	0.01757158	0.02627539	0.0006903961	1.481746	3.732137	56.91007	4562.291	0.04347826	-0.6014087	0x1001	59202	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	224	0x0400000000004001	1736195956.996400000	1736195957.171240000	0.174840000	34.160.144.191	443	10.0.2.100	41832	6	11	3865	40	1480	351.3636	547.9261	300223	1.422111	4.600367	0	0.068507	0.01589454	0.0247983	0.0006149555	1.582359	3.423892	62.91467	22105.93	-0.04347826	0.6014087	0x1001	1	59	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_11_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	228	0x0400000000004000	1736195957.089393000	1736195957.186883000	0.097490000	10.0.2.100	34606	13.226.120.45	443	6	13	2660	40	1500	204.6154	465.5586	216744.8	2.131058	7.400418	0	0.031779	0.007499231	0.01491858	0.0002225639	1.029207	2.471813	133.347	27284.85	0.04	-0.3621103	0x1001	17369	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_11_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	228	0x0400000000004001	1736195957.120260000	1736195957.186877000	0.066617000	13.226.120.45	443	10.0.2.100	34606	6	12	5680	40	1480	473.3333	670.5104	449584.3	1.078063	2.697812	0	0.031753	0.005551417	0.01235332	0.0001526045	1.993332	4.911618	180.1342	85263.52	-0.04	0.3621103	0x1001	1	34	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_5_12_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	231	0x0400000000004000	1736195957.089533000	1736195957.186997000	0.097464000	10.0.2.100	34628	13.226.120.45	443	6	12	2620	40	1500	218.3333	481.8264	232156.6	2.086839	6.986447	0	0.032108	0.008122	0.01559921	0.0002433354	1.015736	2.422936	123.1224	26881.72	0.04347826	-0.3656174	0x1001	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x041e	0x0000	0_1_1_4_11_0_0_0_0_0_1_0_0_0_0_0	1	5	0x0000011e	1460	0
B	231	0x0400000000004001	1736195957.121637000	1736195957.186985000	0.065348000	13.226.120.45	443	10.0.2.100	34628	6	11	5640	40	1480	512.7273	685.6304	470089.1	1.131102	2.669096	0	0.031933	0.005940727	0.0126994	0.0001612748	1.988931	4.763047	168.3296	86307.16	-0.04347826	0.3656174	0x1001	1	39	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_5_11_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	232	0x0400000000004000	1736195957.119715000	1736195957.324036000	0.204321000	10.0.2.100	48718	3.1.177.122	443	6	13	2638	40	1500	202.9231	464.3655	215635.3	2.154016	7.469439	0	0.052075	0.015717	0.0266971	0.0007127354	1.044845	2.101275	63.62537	12911.06	0.04	-0.3399224	0x1001	26917	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_4_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	232	0x0400000000004001	1736195957.169611000	1736195957.324024000	0.154413000	3.1.177.122	443	10.0.2.100	48718	6	12	5355	40	1480	446.25	672.6646	452477.7	1.122621	2.697688	0	0.052023	0.01286775	0.02378829	0.0005658827	1.764159	3.572905	77.71366	34679.72	-0.04	0.3399224	0x1001	1	79	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_4_12_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	237	0x0800000000008000	1736195957.346037000	1736195957.346037000	0.000000000	fd00::f4ef:b1ff:fe52:fa00	39048	2404:6800:4005:81e::2008	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	239	0x0800000000008000	1736195957.349866000	1736195957.349866000	0.000000000	fd00::f4ef:b1ff:fe52:fa00	35254	2606:4700:4400::6812:2089	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	235	0x0400000000004000	1736195957.255981000	1736195957.352087000	0.096106000	10.0.2.100	34652	13.226.120.45	443	6	13	2645	40	1500	203.4615	464.6412	215891.5	2.150691	7.451172	0	0.033352	0.00739277	0.01487019	0.0002211226	1.055167	2.432251	135.2673	27521.7	0.04	-0.266195	0x1001	0	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_2_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	235	0x0400000000004001	1736195957.285323000	1736195957.352110000	0.066787000	13.226.120.45	443	10.0.2.100	34652	6	12	4564	40	1468	380.3333	622.4332	387423.2	1.231789	3.239336	0	0.033178	0.005565583	0.0126519	0.0001600705	1.937049	4.611705	179.6757	68336.66	-0.04	0.266195	0x1001	1	111	64	255	1	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x061e	0x0000	0_1_1_5_12_0_0_0_0_1_1_0_0_0_0_0	1	1	0x00000004	1460	0
A	243	0x0800000000008000	1736195957.377557000	1736195957.377557000	0.000000000	fd00::f4ef:b1ff:fe52:fa00	58894	2a03:2880:f05e:10c:face:b00c:0:3	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	246	0x0800000000008000	1736195957.380246000	1736195957.380246000	0.000000000	fd00::f4ef:b1ff:fe52:fa00	41956	2620:1ec:21::14	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	247	0x0800000000008000	1736195957.380273000	1736195957.380273000	0.000000000	fd00::f4ef:b1ff:fe52:fa00	41958	2620:1ec:21::14	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	248	0x0800000000008000	1736195957.380303000	1736195957.380303000	0.000000000	fd00::f4ef:b1ff:fe52:fa00	41968	2620:1ec:21::14	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	233	0x0400000000004000	1736195957.255887000	1736195957.381414000	0.125527000	10.0.2.100	34632	13.226.120.45	443	6	12	2605	40	1500	217.0833	480.9046	231269.2	2.105599	7.032785	0	0.042852	0.01046058	0.0205977	0.0004242653	0.984955	2.266578	95.59697	20752.51	0.04347826	-0.2691822	0x1001	53402	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	233	0x0400000000004001	1736195957.296217000	1736195957.381408000	0.085191000	13.226.120.45	443	10.0.2.100	34632	6	11	4524	40	1468	411.2727	640.4414	410165.2	1.249942	3.144632	0	0.042818	0.007744636	0.01738515	0.0003022435	1.91186	4.529259	129.1216	53104.2	-0.04347826	0.2691822	0x1001	1	152	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_5_11_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	254	0x0800000000008000	1736195957.572898000	1736195957.572898000	0.000000000	fd00::f4ef:b1ff:fe52:fa00	34886	2600:140e:6::b833:6613	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	250	0x0400000000004000	1736195957.380459000	1736195957.586563000	0.206104000	10.0.2.100	38604	13.107.42.14	443	6	14	2827	40	1500	201.9286	449.0448	201641.2	2.205781	7.936966	0	0.053998	0.01472171	0.02593926	0.0006728453	1.066203	2.289346	67.92687	13716.38	0.03703704	-0.341256	0x1001	36420	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	250	0x0400000000004001	1736195957.431913000	1736195957.586558000	0.154645000	13.107.42.14	443	10.0.2.100	38604	6	13	5756	40	1480	442.7692	649.1707	421422.6	1.349713	3.099882	0	0.050597	0.01189577	0.02202967	0.0004853064	1.792816	3.752262	84.0635	37220.73	-0.03703704	0.341256	0x1001	1	121	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_13_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	249	0x0400000000004000	1736195957.380373000	1736195957.602339000	0.221966000	10.0.2.100	38602	13.107.42.14	443	6	14	2827	40	1500	201.9286	449.0448	201641.2	2.205781	7.936966	0	0.057958	0.01585472	0.02815396	0.0007926452	1.071506	2.19631	63.07272	12736.18	0	-0.3443117	0x1001	13426	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	249	0x0400000000004001	1736195957.432873000	1736195957.602333000	0.169460000	13.107.42.14	443	10.0.2.100	38602	6	14	5796	40	1480	414	631.8455	399228.7	1.35386	3.205099	0	0.057631	0.01210429	0.02461364	0.0006058311	1.833687	3.982451	82.61536	34202.76	0	0.3443117	0x1001	1	156	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_5_14_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	264	0x0800000000008000	1736195957.800539000	1736195957.800539000	0.000000000	fd00::f4ef:b1ff:fe52:fa00	54502	2404:6800:4005:818::2004	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	266	0x0800000000008000	1736195957.804179000	1736195957.804179000	0.000000000	fd00::f4ef:b1ff:fe52:fa00	33398	2a03:2880:f15e:182:face:b00c:0:25de	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	258	0x0400000000004000	1736195957.720267000	1736195957.817684000	0.097417000	10.0.2.100	56850	162.159.140.229	443	6	13	2628	40	1500	202.1538	463.7612	215074.4	2.167819	7.502415	0	0.030744	0.007493616	0.01486874	0.0002210794	0.9858289	2.417761	133.4469	26976.81	0.08333334	-0.250962	0x1001	0	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_2_4_10_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
