%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l3BytesSnt	minL3PktSz	maxL3PktSz	avgL3PktSz	stdL3PktSz	varL3PktSz	skewL3PktSz	kurL3PktSz	minIAT	maxIAT	avgIAT	stdIAT	varIAT	skewIAT	kurIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
A	329	0x0800000000008000	1750528857.266066000	1750528857.266066000	0.000000000	fd00::2401:37ff:fe8e:decb	50278	2600:1f14:5db:eb00:d588:3bbc:e5a7:1c98	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	330	0x0800000000008000	1750528857.266102000	1750528857.266102000	0.000000000	fd00::2401:37ff:fe8e:decb	41372	2600:1f14:5db:eb00:6dd7:7596:a2f1:2228	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	331	0x0800000000008000	1750528857.266135000	1750528857.266135000	0.000000000	fd00::2401:37ff:fe8e:decb	60368	2600:1f14:5db:eb11:f7e3:5da8:5010:7ccb	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	332	0x0800000000008000	1750528857.266168000	1750528857.266168000	0.000000000	fd00::2401:37ff:fe8e:decb	33394	2600:1f14:5db:eb11:ea37:cd5b:338a:5e0e	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	333	0x0800000000008000	1750528857.266200000	1750528857.266200000	0.000000000	fd00::2401:37ff:fe8e:decb	47242	2600:1f14:5db:eb22:bb2f:31c5:6f8c:d6a7	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	336	0x0800000000008000	1750528857.454868000	1750528857.454868000	0.000000000	fd00::2401:37ff:fe8e:decb	55546	2600:1f14:5db:eb22:6c1f:51e5:30ca:414a	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	337	0x0800000000008000	1750528857.455291000	1750528857.455291000	0.000000000	fd00::2401:37ff:fe8e:decb	50290	2600:1f14:5db:eb00:d588:3bbc:e5a7:1c98	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	338	0x0800000000008000	1750528857.455674000	1750528857.455674000	0.000000000	fd00::2401:37ff:fe8e:decb	41374	2600:1f14:5db:eb00:6dd7:7596:a2f1:2228	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	339	0x0800000000008000	1750528857.456138000	1750528857.456138000	0.000000000	fd00::2401:37ff:fe8e:decb	60372	2600:1f14:5db:eb11:f7e3:5da8:5010:7ccb	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
A	340	0x0800000000008000	1750528857.456367000	1750528857.456367000	0.000000000	fd00::2401:37ff:fe8e:decb	33398	2600:1f14:5db:eb11:ea37:cd5b:338a:5e0e	443	6	1	80	80	80	80	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0x1001	65535	0	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0002	0x0000	0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0	1	5	0x0000011e	1440	0
