%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l7BytesSnt	minL7PktSz	maxL7PktSz	avgL7PktSz	stdL7PktSz	varL7PktSz	skewL7PktSz	kurL7PktSz	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
B	14	0x0400000000004001	1736194942.646740000	1736194945.492464000	2.845724000	142.250.196.234	443	10.0.2.100	44446	6	19	7902	0	1440	415.8947	642.7877	413176	0.6821161	2.29425	6.676684	2776.798	0	0.5181556	0x1001	1	1157	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_6_19_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	10	0x0400000000004000	1736194941.162734000	1736194945.492650000	4.329916000	10.0.2.100	42338	34.160.144.191	443	6	26	942	0	246	36.23077	73.10851	5344.854	1.680441	5.326648	6.004735	217.5562	-0.01886792	-0.8805781	0x1001	35934	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_9_25_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	10	0x0400000000004001	1736194941.195860000	1736194945.492648000	4.296788000	34.160.144.191	443	10.0.2.100	42338	6	27	14834	0	1440	549.4074	692.9132	480128.7	0.8686071	1.920265	6.283763	3452.346	0.01886792	0.8805781	0x1001	1	2486	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_11_27_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	36	0x0400000000004000	1736194943.886674000	1736194945.496147000	1.609473000	10.0.2.100	43066	142.250.196.238	443	6	21	2861	0	1460	136.2381	390.4012	152413.1	2.341117	9.595193	13.04775	1777.6	0	-0.4242882	0x1001	58713	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_9_20_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	36	0x0400000000004001	1736194943.923731000	1736194945.496145000	1.572414000	142.250.196.238	443	10.0.2.100	43066	6	21	7078	0	1440	337.0476	611.4703	373895.9	0.6909543	2.62126	13.35526	4501.359	0	0.4242882	0x1001	1	371	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_6_21_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	20	0x0400000000004000	1736194942.678243000	1736194945.496412000	2.818169000	10.0.2.100	44884	13.107.246.73	443	6	29	2536	0	1460	87.44827	322.7343	104157.4	2.922884	14.74178	10.29037	899.875	-0.1714286	-0.8677962	0x1001	27644	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x0000	1_1_0_8_28_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	20	0x0400000000004001	1736194942.714842000	1736194945.496410000	2.781568000	13.107.246.73	443	10.0.2.100	44884	6	41	35829	0	1440	873.8781	669.8323	448675.4	0.5666339	1.743285	14.73989	12880.86	0.1714286	0.8677962	0x1001	1	564	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	1_1_0_23_41_0_0_0_1_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	11	0x0400000000004000	1736194941.661923000	1736194945.646648000	3.984725000	10.0.2.100	34366	64.142.54.22	443	6	14	2505	0	1460	178.9286	456.5807	208465.9	2.152572	7.626324	3.513417	628.6506	-0.1515152	-0.6610055	0x1001	60910	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_4_12_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
B	11	0x0400000000004001	1736194941.848221000	1736194945.646642000	3.798421000	64.142.54.22	443	10.0.2.100	34366	6	19	12274	0	1440	646	737.2273	543504.1	0.9460075	1.912502	5.002079	3231.343	0.1515152	0.6610055	0x1001	1	2163	64	64	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_1_0_4_19_0_0_0_0_1_0_0_0_0_0_0	1	1	0x00000004	1460	0
A	40	0x0400000000004000	1736194945.466079000	1736194945.648584000	0.182505000	10.0.2.100	33402	52.231.230.148	443	6	13	2017	0	1460	155.1538	466.9194	218013.7	2.168808	7.502522	71.23093	11051.75	0.04	-0.5223209	0x1001	2698	1	64	64	0	0x00	0x0044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011f	0x0000	1_1_1_3_11_0_0_0_1_0_0_0_0_0_0_0	1	5	0x0000011e	1460	0
