%dir	flowInd	flowStat	timeFirst	timeLast	duration	srcIP	srcPort	dstIP	dstPort	l4Proto	pktsSnt	l7BytesSnt	minL7PktSz	maxL7PktSz	avgL7PktSz	stdL7PktSz	varL7PktSz	skewL7PktSz	kurL7PktSz	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpFlags	tcpAnomaly	tcpCntF_S_R_P_A_U_E_C_FA_SA_RA_N_SF_SFR_RF_X	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS
A	28	0x0400100000004000	1789911644.626103000	1789911803.482773000	158.856670000	192.168.64.3	55937	8.8.8.8	443	6	3324	125348	0	775	37.70999	37.48412	1405.059	6.360154	129.0244	20.92452	789.0635	-0.2489833	-0.3341054	0x5201	0	2	128	128	0	0x00	0x4044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_2440_3320_0_0_0_4_0_0_0_0_0_0_0	60	192	0x0000003e	1460	256
B	28	0x0400100000004001	1789911644.683218000	1789911803.482485000	158.799267000	8.8.8.8	443	192.168.64.3	55937	6	5528	251132	0	648	45.42909	55.8969	3124.463	1.293032	8.315737	34.81124	1581.443	0.2489833	0.3341054	0x1201	0	4844	117	117	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	4_4_0_3092_5528_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1412	256
A	30	0x0400100000004000	1789911805.353914000	1789911805.596321000	0.242407000	192.168.64.3	55941	8.8.8.8	443	6	36	2604	0	460	72.33334	147.502	21756.82	2.040519	6.200442	148.5106	10742.26	0	-0.8130922	0x5201	0	7	128	128	0	0x00	0x4040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x001a	0x1000	0_4_0_16_32_0_0_0_0_0_0_0_0_0_0_0	8	36	0x0000003e	1460	256
B	30	0x0400100000004001	1789911805.407491000	1789911805.656443000	0.248952000	8.8.8.8	443	192.168.64.3	55941	6	36	25260	0	1412	701.6667	688.6915	474296.1	0.3911952	1.744548	144.6062	101465.3	0	0.8130922	0x1201	0	9129	115	115	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_4_0_20_36_0_0_0_0_4_0_0_0_0_0_0	4	24	0x0000001e	1412	256
A	29	0x0400100000004000	1789911805.322404000	1789911807.746875000	2.424471000	192.168.64.3	55940	8.8.8.8	443	6	92	4936	0	460	53.65217	95.6889	9156.364	2.900099	13.69813	37.94642	2035.908	-0.1785714	-0.7303027	0x5201	0	9	128	128	0	0x00	0x4040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x001a	0x1000	0_4_0_60_88_0_0_0_0_0_0_0_0_0_0_0	8	36	0x0000003e	1460	256
B	29	0x0400100000004001	1789911805.368852000	1789911807.828514000	2.459662000	8.8.8.8	443	192.168.64.3	55940	6	132	31668	0	1412	239.9091	462.7876	214172.4	0.1936332	2.925237	53.66591	12874.94	0.1785714	0.7303027	0x1201	0	26668	115	115	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_4_0_80_132_0_0_0_0_4_0_0_0_0_0_0	4	24	0x0000001e	1412	256
A	32	0x0400100000004000	1789911807.555499000	1789911848.071138000	40.515639000	192.168.64.3	57707	8.8.8.8	443	6	52	9064	0	1412	174.3077	389.1338	151425.1	2.150928	7.652905	1.283455	223.7161	-0.1875	-0.5261892	0x1201	0	33	128	128	0	0x00	0x4044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_24_48_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	32	0x0400100000004001	1789911807.669931000	1789911848.070752000	40.400821000	8.8.8.8	443	192.168.64.3	57707	6	76	29196	0	1412	384.1579	570.3463	325294.9	0.5989116	2.379503	1.88115	722.6586	0.1875	0.5261892	0x1201	0	6222	115	115	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	4_4_0_32_76_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1412	256
A	31	0x0400100000004000	1789911807.554628000	1789911848.080155000	40.525527000	192.168.64.3	56511	8.8.8.8	443	6	72	10500	0	1412	145.8333	334.3097	111763	2.494691	10.31295	1.776658	259.0959	-0.1818182	-0.5307892	0x1201	0	24	128	128	0	0x00	0x4044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x011b	0x1000	4_4_0_36_68_0_0_0_4_0_0_0_0_0_0_0	4	24	0x0000001e	1460	256
B	31	0x0400100000004001	1789911807.685968000	1789911848.079900000	40.393932000	8.8.8.8	443	192.168.64.3	56511	6	104	34256	0	1412	329.3846	508.5602	258633.4	0.1061928	2.544423	2.574644	848.0482	0.1818182	0.5307892	0x1201	0	51291	115	115	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x031b	0x0000	4_4_0_60_104_0_0_0_4_4_0_0_0_0_0_0	4	24	0x0000001e	1412	256
A	33	0x0400100000004000	1789911874.963983000	1789911875.044283000	0.080300000	192.168.64.3	55940	8.8.8.8	443	6	8	0	0	0	0	0	0	0	0	99.6264	0	0.3333333	0	0x1001	0	3	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0111	0x0000	4_0_0_0_8_0_0_0_4_0_0_0_0_0_0_0	0	0	0x00000000	0	1
B	33	0x0400100000004001	1789911875.044020000	1789911875.044073000	0.000053000	8.8.8.8	443	192.168.64.3	55940	6	4	0	0	0	0	0	0	0	0	75471.7	0	-0.3333333	0	0x1001	0	0	115	115	0	0x48	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0111	0x0000	4_0_0_0_4_0_0_0_4_0_0_0_0_0_0_0	0	0	0x00000000	0	1
A	34	0x0400100000004000	1789911874.975731000	1789911875.044451000	0.068720000	192.168.64.3	55941	8.8.8.8	443	6	8	0	0	0	0	0	0	0	0	116.4144	0	0.3333333	0	0x1001	0	3	128	128	0	0x00	0x4040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0111	0x0000	4_0_0_0_8_0_0_0_4_0_0_0_0_0_0_0	0	0	0x00000000	0	1
B	34	0x0400100000004001	1789911875.044301000	1789911875.044327000	0.000026000	8.8.8.8	443	192.168.64.3	55941	6	4	0	0	0	0	0	0	0	0	153846.2	0	-0.3333333	0	0x1001	0	0	115	115	0	0x48	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0111	0x0000	4_0_0_0_4_0_0_0_4_0_0_0_0_0_0_0	0	0	0x00000000	0	1
A	35	0x0400100000004000	1789911874.983015000	1789912024.232116000	149.249101000	192.168.64.3	55613	8.8.8.8	443	6	3200	107752	0	775	33.6725	34.75753	1208.086	8.263726	180.7649	21.44067	721.9608	-0.2626728	-0.3456648	0x5201	0	3	128	128	0	0x00	0x4044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x001a	0x1000	0_4_0_2336_3196_0_0_0_0_0_0_0_0_0_0_0	76	240	0x0000003e	1460	256
B	35	0x0400100000004001	1789911875.043866000	1789912024.290620000	149.246754000	8.8.8.8	443	192.168.64.3	55613	6	5480	221596	0	648	40.43723	48.14657	2318.093	1.315791	12.08046	36.71772	1484.763	0.2626728	0.3456648	0x1201	0	46928	115	115	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_4_0_3172_5480_0_0_0_0_4_0_0_0_0_0_0	4	24	0x0000001e	1412	256
A	36	0x0400100000004000	1789912102.159072000	1789912102.288665000	0.129593000	192.168.64.3	55613	8.8.8.8	443	6	8	0	0	0	0	0	0	0	0	61.73173	0	0.3333333	0	0x1001	0	3	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0111	0x0000	4_0_0_0_8_0_0_0_4_0_0_0_0_0_0_0	0	0	0x00000000	0	1
B	36	0x0400100000004001	1789912102.288475000	1789912102.288544000	0.000069000	8.8.8.8	443	192.168.64.3	55613	6	4	0	0	0	0	0	0	0	0	57971.01	0	-0.3333333	0	0x1001	0	0	115	115	0	0x48	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0111	0x0000	4_0_0_0_4_0_0_0_4_0_0_0_0_0_0_0	0	0	0x00000000	0	1
A	37	0x0400100000004000	1789912102.161763000	1789912254.896538000	152.734775000	192.168.64.3	55614	8.8.8.8	443	6	3228	111700	0	775	34.60347	35.36761	1250.868	7.619469	168.7271	21.13468	731.3331	-0.2636861	-0.3433661	0x5201	0	2	128	128	0	0x00	0x4044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x001a	0x1000	0_4_0_2356_3224_0_0_0_0_0_0_0_0_0_0_0	48	156	0x0000003e	1460	256
B	37	0x0400100000004001	1789912102.285968000	1789912254.906850000	152.620882000	8.8.8.8	443	192.168.64.3	55614	6	5540	228520	0	1412	41.2491	80.14238	6422.801	1.717062	66.99304	36.2991	1497.305	0.2636861	0.3433661	0x1201	0	37985	115	115	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_4_0_3176_5540_0_0_0_0_4_0_0_0_0_0_0	4	24	0x0000001e	1412	256
A	38	0x0400100000004000	1789912335.267420000	1789912335.309345000	0.041925000	192.168.64.3	55614	8.8.8.8	443	6	8	0	0	0	0	0	0	0	0	190.8169	0	0.3333333	0	0x1001	0	2	128	128	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0111	0x0000	4_0_0_0_8_0_0_0_4_0_0_0_0_0_0_0	0	0	0x00000000	0	1
B	38	0x0400100000004001	1789912335.309126000	1789912335.309172000	0.000046000	8.8.8.8	443	192.168.64.3	55614	6	4	0	0	0	0	0	0	0	0	86956.52	0	-0.3333333	0	0x1001	0	0	115	115	0	0x48	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x0111	0x0000	4_0_0_0_4_0_0_0_4_0_0_0_0_0_0_0	0	0	0x00000000	0	1
A	39	0x0400100000004000	1789912335.286657000	1789912485.336743000	150.050086000	192.168.64.3	55617	8.8.8.8	443	6	3240	113528	0	775	35.03951	35.31359	1247.05	7.639057	169.1241	21.59279	756.6007	-0.2629663	-0.3474127	0x5201	0	2	128	128	0	0x00	0x4044	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x001a	0x1000	0_4_0_2388_3236_0_0_0_0_0_0_0_0_0_0_0	20	72	0x0000003e	1460	256
B	39	0x0400100000004001	1789912335.352172000	1789912485.408713000	150.056541000	8.8.8.8	443	192.168.64.3	55617	6	5552	234404	0	1412	42.21974	81.14456	6584.44	0.817902	57.10405	36.99939	1562.105	0.2629663	0.3474127	0x1201	0	62717	115	115	0	0x48	0x4004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	0x021a	0x0000	0_4_0_3168_5552_0_0_0_0_4_0_0_0_0_0_0	4	24	0x0000001e	1412	256
